AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA
3559.479397,860.571656,705.974887,284.676473,75.425478,4272.787812,952.014209,772.673709,301.637788,80.237551,3768.805457,845.07812,697.082398,273.106209,70.689793,615.683033,179.36444,178.155341,86.15655,30.60348,4567.110225,969.573831,792.234639,301.161057,77.176093,1148.684974,324.706134,293.459465,134.627508,39.238653,2596.125158,616.547298,529.065626,225.24372,59.6314,2081.401931,509.508469,438.293302,183.267141,48.703839,431.470236,112.797079,94.620592,41.687344,12.868648,1243.930541,305.90645,266.678675,112.392514,33.511045,4401.314075,985.498756,791.516791,314.913223,79.735939,3558.710374,852.33346,698.351991,279.574738,72.046414
3540.935692,596.263984,603.973668,245.47557,70.627853,4234.984499,683.61674,664.746977,267.104248,77.251799,3783.248075,595.636943,593.285967,235.696084,66.973478,625.952508,124.936506,153.512444,73.583655,28.278707,4578.54533,720.204556,697.856429,266.758554,74.986322,1139.028232,221.795388,245.563149,113.674819,35.952521,2630.261496,430.841982,446.83157,192.253746,55.592434,2103.334912,356.355669,370.314983,157.952691,45.831725,435.430782,78.15116,80.908508,35.556734,11.920476,1255.054657,211.852005,226.603159,95.457023,31.158274,4361.805357,713.892517,688.600324,283.693079,77.241477,3525.577849,592.330518,595.532913,240.291397,68.117282
3668.697482,466.65561,518.108398,237.031503,76.845376,4366.483259,546.135737,572.984225,259.958714,85.008007,3924.879109,476.724247,506.894893,226.645247,73.337559,653.085893,98.02922,132.097242,71.004663,30.247257,4735.38684,590.946436,608.354299,256.55127,83.174564,1167.37285,172.190558,207.15805,107.676858,38.545904,2742.249489,341.83335,378.521507,183.410698,60.602847,2187.842397,283.420325,312.577752,152.12538,50.374528,453.50236,61.225951,69.408866,34.185644,12.865916,1305.417159,167.317739,193.214563,91.517004,33.802515,4506.703579,569.892239,595.136391,275.963163,85.324268,3650.436957,464.41717,509.451844,229.987938,74.767436
3798.099353,439.661407,447.213403,250.259224,88.569743,4500.760889,515.801953,497.415252,274.523656,98.102161,4033.149136,456.286012,436.581872,238.475224,84.696593,670.100861,92.092787,113.686932,75.163603,34.470914,4855.073951,561.477331,527.32132,268.496586,96.831927,1186.090175,161.03088,176.568155,112.532285,44.307852,2815.2184,323.81546,324.224548,192.48627,70.185681,2244.315753,270.130509,265.535186,160.297032,58.503706,466.394882,57.589342,60.221997,36.227357,14.76309,1340.524086,159.553807,166.034651,96.906749,39.02766,4675.078924,537.257026,515.617274,288.506136,98.801733,3790.6753,438.777957,439.045888,241.048303,86.705895
3808.58414,464.801832,397.109571,276.017479,99.831645,4492.498985,541.796907,445.991322,303.649003,110.394123,3985.213543,482.946892,387.583315,263.136307,95.461155,659.747065,96.971723,100.152339,82.796389,38.656915,4776.31617,581.853196,467.899744,297.583809,110.049444,1161.527473,167.710413,154.601928,123.896964,50.196538,2766.585914,340.044779,287.973965,212.719664,79.495819,2209.00249,286.300756,233.243801,176.646001,66.227428,461.434566,60.636267,54.330347,40.261789,16.596135,1323.096954,169.612146,147.174948,107.742288,44.163565,4694.73972,567.330392,462.433795,315.908915,111.544503,3818.897822,466.040966,390.007462,265.430976,98.154165
3614.615854,510.001165,381.853829,308.066951,106.443523,4252.19848,588.681652,434.236993,340.754466,117.441551,3720.295945,524.102754,372.967793,294.555733,101.671133,611.220786,106.429682,95.579275,91.854168,41.166612,4440.024115,617.767855,450.070643,337.051046,118.307356,1074.316297,181.175425,146.153958,138.825323,53.990785,2562.705305,369.565898,279.214381,239.057134,85.164027,2051.242413,314.140239,224.214232,196.877248,70.857967,429.972609,66.284468,53.58888,45.276958,17.669658,1230.85434,185.827089,141.813033,121.275543,47.299166,4460.977959,622.485981,453.266431,351.939112,119.030046,3640.913889,513.29562,375.766209,297.202989,105.004861
3201.826861,543.625184,411.428335,337.731707,107.441911,3764.353726,620.265878,472.627045,375.787558,118.291578,3244.917299,549.983633,402.091958,323.989498,102.456498,530.115002,114.007987,102.937818,100.084132,41.598377,3863.15657,636.893042,487.036391,375.789116,120.361079,932.531911,191.089965,155.000063,153.370358,55.058521,2221.641319,392.371198,303.701076,264.199495,86.393505,1781.859321,336.521826,243.810443,215.241356,71.809258,374.692693,70.739484,59.129402,49.979683,17.841835,1069.912502,197.60961,153.524626,133.950006,47.931441,3962.391616,664.941284,497.970779,386.237029,120.227089,3236.425748,548.737834,405.577754,327.532127,106.268111
2773.726108,578.517282,491.083345,362.87751,105.357332,3263.675579,648.312989,566.917128,404.99499,115.721852,2777.825907,576.55195,481.003188,349.174387,100.403112,456.651341,128.158961,126.818136,110.549879,42.240009,3308.67216,653.258046,585.035994,408.498637,118.689813,809.524069,212.821696,187.911487,170.442792,56.045613,1904.939231,425.829439,365.696951,287.616385,85.497069,1530.960067,370.935493,297.562236,233.353055,71.382684,324.310555,79.805571,73.174693,55.804517,18.175168,922.361666,220.691866,188.542002,149.041851,48.549489,3462.920423,703.150048,599.445481,414.196296,117.819618,2811.728981,585.313852,484.336848,353.808418,104.409565
2550.021663,688.445551,636.846194,396.402219,106.772875,2994.219644,743.228171,733.519675,438.278466,116.691082,2549.99538,677.891477,629.141322,382.537965,102.274544,445.334129,191.537566,184.360928,142.713047,51.516651,3032.625964,734.231864,758.039633,443.194072,120.163963,796.525894,318.473502,274.032309,215.254421,66.819593,1798.830687,554.936775,488.732043,327.702292,89.094747,1455.630109,502.791024,411.548607,274.175116,76.877281,317.3105,120.28831,105.614623,72.468816,22.508603,895.102769,325.407601,272.68885,190.656487,58.357375,3213.897708,802.148406,769.220562,444.072693,118.5675,2590.066992,697.688253,628.91544,388.435491,106.003674
2807.889294,987.320121,854.038253,457.813919,118.321873,3240.310158,1015.073229,975.918045,491.448627,128.152289,2849.888813,966.444379,856.080799,442.854044,114.922025,569.523544,373.638716,289.660576,224.092803,79.862522,3324.139833,986.620207,1006.296998,494.034846,131.856278,1013.408143,623.056569,439.895378,324.807702,99.660151,2162.261952,915.073746,692.610457,412.469329,104.273432,1778.672968,873.639021,606.591719,372.058555,96.803004,406.855031,235.144756,164.944407,113.836196,35.55678,1138.936985,625.195083,427.53567,293.500677,88.752322,3487.456159,1065.283036,1006.052778,489.963118,129.187861,2850.796049,1000.061003,846.250599,450.598057,117.71912
3490.379877,1565.080886,1116.885034,561.049801,142.302858,3906.02134,1557.960079,1264.443056,576.062845,152.282335,3605.901362,1532.329378,1137.652624,542.790929,140.499879,827.167368,733.368136,438.410731,374.217041,132.141793,4058.246953,1508.050363,1297.537249,572.150751,156.101006,1446.959661,1219.802982,681.462653,526.688064,160.525855,2971.585951,1611.388159,962.814969,562.848353,133.868319,2492.224596,1601.64826,869.735758,553.271909,135.216006,591.57376,459.540213,248.911977,189.6858,59.501326,1651.551884,1213.466121,646.367058,482.411433,145.141706,4151.826893,1584.489509,1278.585818,563.029696,151.774926,3535.861197,1581.823839,1111.579936,553.927998,141.863556
4525.274258,2450.93284,1399.849247,705.112469,175.716497,4921.139696,2417.329895,1565.050896,691.223952,185.209933,4722.367334,2405.888266,1442.643487,679.20749,175.107174,1191.217412,1277.886838,619.292168,588.904266,202.916505,5104.902233,2355.347153,1597.477751,678.050837,189.0122,2055.019185,2112.837411,977.738456,816.813669,243.475282,4155.533485,2651.478909,1278.043959,778.879036,174.991161,3533.657813,2702.843513,1184.558288,817.859576,189.036661,852.93865,795.892719,350.917641,297.664134,91.851899,2381.277027,2097.720691,911.948901,752.309875,221.870664,5090.23469,2413.073365,1556.054101,663.680125,182.657955,4571.37817,2470.598393,1398.304785,696.919571,175.342288
5582.719199,3631.493124,1702.527316,869.773138,211.994775,5959.840816,3607.907782,1866.03062,819.756788,219.238879,5827.453235,3577.457308,1757.636272,829.78744,210.77704,1546.083086,1945.9986,820.207442,833.101713,276.749975,6074.835806,3565.725494,1895.947197,797.267305,222.649776,2647.9432,3198.210936,1301.584406,1148.089514,330.809754,5364.804061,3946.956622,1630.60267,1032.086292,220.167146,4587.687208,4072.406009,1546.688445,1129.245297,248.568205,1106.317147,1205.355717,463.825251,419.756598,125.577751,3094.426905,3177.694551,1207.03627,1059.085497,302.493638,5934.617703,3588.543488,1833.791426,777.452557,214.629013,5621.608505,3651.507926,1702.5697,858.761314,211.384795
6673.443323,5018.924283,2047.732645,1021.10181,244.668093,7087.657097,5074.445989,2182.648957,933.859677,246.942373,6910.747495,4965.892218,2092.307039,960.735986,239.851707,1851.362001,2612.321955,1026.541349,1049.438976,334.474957,7034.887709,5097.752132,2212.658085,905.208088,249.46725,3211.15609,4278.691967,1626.203389,1442.399382,400.314879,6490.710471,5314.89302,2021.756796,1270.460847,261.100227,5538.101617,5486.578405,1952.783105,1420.740722,301.750172,1319.556585,1611.511677,579.431634,526.957254,151.963382,3693.772361,4254.41895,1512.342235,1330.703295,366.491734,6790.488133,5073.797753,2136.388942,880.256346,240.979526,6697.560446,5036.087,2043.411805,1005.380829,243.261656
8015.919708,6419.020341,2442.429683,1119.197793,272.360861,8577.94877,6620.937205,2524.152285,1001.709694,266.760762,8197.754951,6377.90358,2448.988523,1035.727478,260.65808,2104.044033,3121.457662,1212.883978,1177.816565,362.632956,8327.928611,6758.519861,2563.630651,972.245135,268.263879,3814.760287,5115.069811,1913.076324,1617.180071,436.594276,7602.718585,6503.139392,2429.750324,1431.810953,293.891714,6418.206922,6649.998215,2369.451271,1614.780836,340.832565,1493.289446,1920.381312,683.522612,589.262859,164.897783,4181.755223,5081.170021,1792.187023,1491.501318,399.471952,8023.104515,6682.987776,2481.99031,943.601091,260.935196,8023.067746,6429.738342,2425.942845,1097.706838,269.337811
9673.283354,7658.202267,2853.970282,1141.164861,299.707601,10465.66009,8042.03551,2869.857256,1008.87411,285.045227,9769.075958,7636.830386,2802.944094,1037.851533,278.941323,2322.582171,3366.224755,1347.701941,1182.197359,358.870099,10132.83759,8340.933646,2933.501279,984.25485,286.125892,4542.526398,5564.177667,2116.929215,1622.292414,437.061771,8705.10428,7337.141588,2801.638797,1474.071763,320.047162,7240.19257,7355.207332,2731.7875,1658.477796,364.759145,1636.058095,2068.766474,758.592061,589.178348,163.299477,4576.843967,5490.71502,2000.307872,1496.212703,398.778765,9800.856227,8212.458443,2854.006509,954.742949,281.442492,9664.864992,7659.075965,2819.035685,1114.456573,294.206166
11786.30804,8604.27116,3225.979049,1092.352579,333.409724,12840.91872,9152.234783,3180.648037,966.049921,311.55972,11805.92125,8603.073635,3114.356218,978.347269,303.599557,2566.902378,3325.128734,1408.651364,1067.327315,332.284387,12650.61303,9639.904222,3279.338621,950.642673,313.329182,5564.370947,5626.319198,2215.877255,1464.632829,412.254467,9961.72504,7755.829834,3078.66716,1394.884006,344.316029,8164.158214,7542.579437,2975.1181,1547.999179,378.158279,1796.481594,2045.786389,792.38485,529.893304,151.27215,5011.848356,5451.688181,2102.21022,1351.111036,373.793708,12291.67192,9462.014298,3208.550901,923.936786,312.155821,11766.77661,8593.549284,3170.742366,1062.714564,324.905787
14292.15822,9153.743208,3496.269123,1000.985116,375.6146,15580.45108,9795.252712,3413.158466,901.462002,351.351941,14283.3552,9165.041183,3339.67319,888.811836,339.195884,2861.405767,3056.019455,1387.205586,874.700003,297.279049,15779.82912,10464.1337,3541.45685,897.069404,354.684146,6923.668141,5403.643936,2207.673594,1202.272456,378.264153,11431.98983,7783.075894,3212.50005,1229.409489,369.462745,9264.053905,7281.14205,3052.913065,1327.184953,386.244991,1998.666768,1887.45305,780.344246,432.862298,135.317598,5563.524734,5053.980064,2082.255157,1108.739283,339.318646,15358.94947,10246.25452,3488.441132,876.757035,357.104047,14267.47609,9131.62967,3424.633661,971.759104,364.236519
16818.06445,9284.999128,3625.462511,899.698818,419.697793,18262.4171,9931.105155,3540.806074,841.261137,399.093614,16846.20536,9298.331537,3451.385531,801.177865,380.821326,3174.663018,2669.220253,1294.481598,661.865309,265.445382,19020.94058,10735.37519,3671.130744,847.02375,403.90842,8446.460725,5043.21895,2109.576834,914.975008,347.254299,12938.37774,7518.89226,3190.173343,1030.148111,392.309771,10415.76448,6738.873768,2962.20488,1064.157153,390.035451,2224.954593,1660.451385,728.911169,327.065692,120.678325,6183.435992,4468.898452,1954.197932,841.515537,307.023251,18506.81988,10494.7161,3649.49905,835.110579,409.393232,16794.54483,9253.930683,3545.959032,874.062084,406.324664
18807.17711,8921.325169,3584.654821,807.353205,452.473632,20347.08336,9493.246352,3533.155094,793.59064,440.569073,18931.36122,8929.000116,3420.876206,729.939697,415.550281,3416.019101,2251.23091,1150.363835,476.175621,240.597388,21651.52869,10348.25484,3623.111557,806.947129,445.660771,9765.6323,4613.690992,1938.670022,667.199114,322.114068,14131.6461,6986.744342,3017.938711,840.90244,404.760071,11340.8271,6020.795167,2727.837725,819.011912,385.656357,2413.936189,1414.088466,649.089571,235.838035,109.098929,6709.817627,3822.510573,1745.423183,608.77343,280.439233,21050.76161,10109.81501,3647.732091,803.19141,453.417003,18792.2526,8886.343148,3507.206693,787.201715,438.51318
19653.90411,8041.358306,3373.736374,721.994621,461.826135,21263.04871,8499.120492,3377.033324,745.680959,460.789775,19896.80157,8042.103685,3238.799693,667.233724,429.945492,3478.875055,1846.756302,978.52372,338.377227,219.58872,22899.44413,9305.146357,3388.606816,762.929295,464.293837,10442.88315,4106.640939,1711.06295,485.56846,298.22686,14577.82892,6187.344899,2724.335441,680.222314,399.307017,11683.11805,5176.583917,2395.837464,621.604535,368.356547,2486.018962,1171.735741,553.698107,168.760215,99.216834,6920.372127,3175.635935,1490.457698,435.945641,256.178393,22273.80687,9095.083121,3468.416767,765.507359,473.636007,19652.22992,8008.264215,3306.366438,707.448207,448.741792
19119.23305,6786.313251,3048.522438,637.775686,447.362066,20802.03725,7146.66845,3108.987952,684.70573,456.348523,19469.10202,6787.157005,2946.184173,601.838011,421.331524,3308.128938,1471.636081,811.463249,246.600788,198.555472,22477.22525,7823.339267,3026.701647,701.557144,456.590561,10211.71515,3495.16358,1462.349871,366.254072,271.59007,14056.50731,5183.312759,2377.767785,550.853509,377.034251,11247.99662,4257.619519,2042.860293,477.029776,339.42413,2393.938574,941.579319,460.785455,124.16885,89.403152,6678.199594,2552.791828,1239.176918,320.386785,230.882933,21915.87913,7661.710141,3158.112085,708.00895,467.116366,19131.99243,6759.928221,2994.798188,627.232403,436.115698
17292.7284,5439.989118,2711.025496,563.483431,422.209534,19088.03755,5754.488885,2815.663334,619.396607,438.452677,17697.85057,5446.423679,2631.49745,539.546431,400.601581,2925.830192,1149.65592,685.51264,190.433176,178.582754,20498.57406,6258.983654,2651.099286,631.710762,434.726993,9033.129927,2828.851129,1251.250637,294.888333,245.037111,12602.97575,4142.467887,2073.944506,455.823469,349.28342,10060.06496,3377.997133,1757.811013,381.715636,308.525662,2139.484936,739.331862,390.929451,96.62296,80.26863,5981.992983,2000.458055,1048.129122,249.641413,206.959006,20089.63909,6157.430887,2815.938923,639.787347,446.178478,17312.08107,5422.493211,2669.623556,554.416227,412.913791
15041.18831,4267.401734,2442.677282,520.946254,404.715537,16942.6682,4583.480747,2573.720566,575.42649,425.096017,15454.6269,4276.371088,2371.601405,501.304722,384.838364,2514.827781,907.458404,620.056918,165.294691,166.100849,17985.70594,4914.186577,2359.168396,578.243448,417.84998,7408.788624,2212.715015,1125.079662,267.249401,227.859294,10890.86527,3247.776707,1876.586244,406.465637,331.339866,8682.287718,2664.461716,1589.422665,337.971466,289.135649,1851.502485,584.197337,355.105854,83.997901,74.789827,5176.350925,1574.102955,947.144446,218.766272,192.397634,17744.69326,4870.874197,2529.090196,586.427693,429.828797,15057.8089,4257.704226,2409.273968,510.914561,396.734162
13003.96767,3460.375268,2290.026,533.005604,404.990348,14930.901,3792.897647,2433.443396,580.897748,426.897881,13378.05462,3461.041615,2215.621183,510.158417,384.089342,2207.485075,772.997653,610.729291,170.327638,165.220394,15656.94078,3982.496873,2208.617866,569.587904,417.259195,5906.199309,1767.400553,1099.037035,285.623988,225.772131,9442.401239,2659.060272,1806.027064,415.591375,331.194349,7572.832091,2233.4373,1538.151834,350.508211,288.018698,1626.593861,496.984148,350.905316,86.295521,74.78566,4539.81966,1332.946124,930.381085,227.545632,191.964024,15532.86879,3979.276602,2354.676524,576.613102,429.122371,13010.89596,3454.776688,2259.925201,520.1876,397.365149
11364.01931,3018.636207,2233.077399,612.404419,420.688708,13171.29,3345.424486,2376.750191,653.874519,442.147947,11648.24677,2995.172786,2148.473411,579.808437,396.841535,2053.007533,737.420044,637.331285,204.248571,174.516373,13687.08097,3439.775874,2173.696567,626.152876,431.124381,4932.221291,1538.127131,1152.207738,350.057159,236.923983,8421.055409,2384.386196,1829.507009,488.257528,346.167999,6883.773385,2078.487918,1565.854448,419.350574,301.97955,1503.916477,473.496,366.843348,103.198194,79.464846,4174.00247,1266.860971,967.628451,274.3987,203.598224,13605.59584,3451.735309,2276.389256,631.079977,442.153795,11356.446,3012.389925,2202.941298,595.687511,412.605707
10206.04904,2852.285033,2207.443012,759.831081,441.435221,11782.35595,3137.051895,2340.072736,797.793837,461.162117,10371.6301,2791.555047,2111.276509,711.894507,413.907068,2026.804094,766.410747,670.631547,264.55361,188.563749,12185.5621,3178.591987,2174.950642,754.717077,449.080555,4616.215458,1497.290096,1232.369168,454.338199,253.83567,7847.470956,2341.424216,1878.019741,622.462993,366.708553,6602.684811,2113.19385,1611.349701,540.540327,321.541672,1472.043565,492.005883,386.146024,133.644439,86.158262,4059.222745,1317.166066,1014.914966,355.77335,220.416944,12086.42075,3184.231722,2229.564918,756.99467,458.859444,10186.80787,2841.578465,2176.029186,738.494222,432.48759
9333.334571,2779.925362,2139.821027,951.422421,456.126326,10630.90999,2998.994139,2254.694297,990.601257,473.831628,9382.989448,2678.655683,2036.870927,885.745263,425.395004,2035.063456,799.876641,678.03432,338.535096,200.800519,10971.7702,3007.43405,2127.38268,936.614927,460.403938,4774.282505,1533.613818,1268.515515,576.6239,267.700414,7486.812659,2363.432233,1872.275435,793.591886,382.325366,6479.352302,2180.032622,1604.915926,690.571965,336.387996,1468.858996,514.198943,390.243519,171.453424,91.73297,4028.58725,1380.115025,1023.62134,455.100317,234.358106,10831.99793,2998.380698,2143.633665,936.435978,469.109597,9311.487151,2763.524502,2108.21415,925.370447,446.30444
8480.211078,2640.907128,1970.678409,1151.311587,462.379541,9521.497039,2794.180272,2067.097447,1199.493661,479.212984,8444.961778,2508.947663,1870.835439,1070.63967,429.701815,1980.559118,784.686395,635.519619,408.440361,207.682483,9808.319588,2773.76589,1971.026631,1141.644722,464.181836,5032.749793,1524.594111,1209.606245,692.126896,274.033335,7045.086774,2298.073574,1751.445197,965.029951,389.359052,6216.504505,2136.624829,1493.981052,836.161395,342.183188,1424.35063,506.031868,365.60751,207.929191,94.573305,3889.467478,1362.554223,958.312872,549.664861,241.234144,9642.172833,2753.279077,1966.236788,1140.510496,472.617985,8465.39453,2620.183056,1941.945779,1121.401528,451.814149
7690.461674,2503.263708,1710.268702,1354.47677,472.505255,8558.268313,2625.321995,1793.55017,1424.589191,491.340676,7615.64067,2361.206225,1623.930975,1265.26927,438.975761,1853.616459,731.467212,546.587239,467.29994,212.275103,8794.578038,2589.288276,1724.798424,1371.236283,475.139622,5125.679745,1446.282383,1068.707002,800.651427,277.615475,6509.231856,2182.845181,1523.862907,1125.318118,396.705592,5780.444225,2010.695349,1286.468569,965.983492,345.844219,1329.140458,473.762367,314.356063,239.76818,96.224908,3619.017829,1279.484391,824.575051,631.239112,244.952544,8623.916327,2565.332621,1715.376558,1371.955644,484.57328,7688.065859,2480.436504,1687.550354,1321.746074,461.129378
7483.606218,2596.867585,1441.486465,1569.047482,503.108921,8327.515256,2761.076288,1524.097914,1676.56185,528.063616,7423.927186,2471.128977,1374.918299,1478.690254,469.100536,1758.468597,698.179714,442.274391,517.092177,220.859962,8554.538467,2741.080661,1483.445785,1635.638766,511.75375,5206.051043,1360.338201,920.819386,917.334992,287.850318,6269.133612,2194.295279,1265.144617,1278.433552,417.932154,5494.426766,1959.864723,1050.391136,1084.146285,359.05581,1258.809397,454.813404,254.091351,267.732302,99.76049,3420.389929,1230.379974,668.215165,702.420827,253.358516,8387.858403,2723.012987,1480.041796,1641.360694,523.575843,7495.844357,2573.602795,1425.816437,1533.984411,490.66377
8372.542055,3032.632547,1258.11062,1781.146256,558.766095,9402.854823,3320.932937,1356.621648,1937.179681,593.330992,8384.74649,2947.143719,1212.186949,1695.937086,524.071,1812.723461,727.007018,359.12642,558.516764,236.610132,9662.870436,3352.314947,1344.648879,1914.660896,578.098859,5675.823961,1331.685824,847.494769,1047.516751,309.680525,6749.755079,2433.179623,1063.834843,1417.725962,458.091925,5731.503201,2087.520568,865.934175,1188.369544,387.00212,1298.571471,476.049297,205.730508,291.470565,106.786237,3529.103319,1286.59211,543.571929,762.848107,270.603806,9502.864923,3349.491512,1352.422347,1927.077991,593.253913,8402.888599,3010.017064,1247.921779,1743.87788,545.109496
10497.973,3795.520416,1196.550949,1952.257311,626.159259,11899.7295,4266.271134,1323.088161,2156.656259,671.234447,10619.2256,3761.585929,1167.42317,1876.059039,590.600007,2082.607921,837.056381,317.360498,587.2177,256.509189,12220.45108,4370.50605,1336.56792,2154.811736,657.900866,6780.071653,1424.408683,881.376479,1175.894852,340.003114,8139.20402,2917.776617,964.198381,1521.538841,508.282557,6697.241747,2430.350989,774.793826,1264.603725,423.388994,1500.173519,549.074179,180.708897,308.045153,115.971874,4083.235952,1479.777082,480.033748,805.158554,293.36264,12062.22606,4389.29448,1355.845415,2173.346561,676.477119,10550.56182,3773.554591,1188.285957,1913.061725,611.5267
13311.61682,4666.468841,1224.221341,2034.500064,679.459045,15171.37325,5324.876685,1380.419189,2273.388651,732.625036,13552.08136,4679.142491,1206.059859,1968.598069,643.529557,2492.223461,994.6698,312.286169,594.539313,272.324282,15556.82542,5500.524649,1411.692456,2289.871067,721.481218,8363.574574,1618.709458,987.294147,1267.504499,368.498122,10083.66732,3506.35092,949.991842,1561.133743,549.000904,8138.588009,2881.972238,763.754773,1291.513387,452.89364,1808.782759,650.806446,176.388755,312.739623,123.481033,4931.567693,1749.221316,470.264316,817.13721,311.932502,15396.90885,5540.804591,1439.41684,2312.025077,742.666318,13390.92071,4644.070301,1214.494301,1994.421456,664.550082
16145.72567,5229.960909,1267.93065,1994.284975,694.045191,18458.40133,6008.630944,1444.862344,2244.442049,750.460132,16493.73751,5271.330812,1255.29711,1938.386366,659.098524,2924.031401,1113.816926,322.169078,572.784262,275.148273,18899.38147,6228.270037,1484.337162,2273.797628,741.376914,10010.92143,1784.712481,1086.094864,1284.712338,382.814328,12104.27429,3895.706821,964.706254,1515.518757,560.548779,9683.508377,3191.744053,781.945492,1251.969951,459.641447,2141.471965,723.771645,180.340161,301.736666,125.108404,5848.40928,1941.267988,481.557451,788.73749,315.669542,18738.67892,6284.2457,1516.081544,2296.150197,763.850965,16253.89771,5206.014084,1255.066353,1955.234927,679.850426
18501.59382,5255.276408,1282.797595,1831.47711,661.129165,21218.19885,6049.99368,1469.184286,2068.523937,715.586367,18936.21431,5302.206939,1271.95422,1784.726862,628.923018,3276.109551,1135.4067,328.936282,521.283874,261.040004,21711.37216,6273.826511,1508.433737,2104.259322,708.207418,11222.6637,1823.191228,1108.881198,1207.168571,376.126018,13803.31582,3908.747042,966.652362,1385.267027,534.940422,11003.97769,3203.807807,789.666568,1144.955799,436.989506,2425.449661,730.306186,182.478278,274.910005,118.92669,6632.747611,1955.654839,487.719287,719.354117,299.718502,21555.23235,6334.949924,1541.299019,2123.870279,730.670328,18633.81754,5228.810562,1266.902492,1795.902016,648.587692
20115.52172,4735.009238,1294.769657,1579.447845,591.855696,23185.10643,5449.904666,1486.535175,1785.709559,640.769949,20622.18548,4769.797694,1283.008529,1541.160675,563.800502,3478.117931,1042.902633,333.344346,447.67272,233.339131,23750.0946,5643.476645,1520.475508,1822.188006,634.714932,11634.25741,1690.073153,1042.330412,1042.920151,350.679465,14928.17142,3523.691819,968.539669,1193.200172,479.918274,11874.79088,2888.951073,794.733047,987.519112,391.086237,2606.186566,661.236034,183.837882,236.33716,106.391853,7141.948427,1768.066867,492.073049,619.248545,267.816329,23610.51686,5700.143151,1554.977327,1837.740263,656.25132,20261.25165,4705.97983,1276.636115,1549.712786,581.506877
20632.55943,3810.06099,1351.168825,1296.850681,507.664703,23953.26367,4379.298522,1550.728371,1465.731484,549.770876,21191.38879,3823.79483,1335.508704,1266.304916,484.305611,3477.411178,859.180622,347.079523,367.397851,199.71754,24601.60652,4522.488077,1576.966964,1498.98327,544.751582,11097.57447,1398.056606,926.398783,831.326467,314.072149,15192.33663,2835.880694,1005.72523,980.717686,411.959423,12056.1634,2323.599258,827.410012,813.077467,335.247908,2635.883422,533.634576,191.497523,194.0592,91.019015,7235.633582,1424.011223,513.448636,509.043239,228.915318,24491.96342,4568.96618,1615.982903,1511.146983,564.815644,20775.5849,3779.098793,1331.13179,1274.382538,499.518431
20157.5399,2748.273343,1451.567617,1038.47863,426.902383,23594.01729,3152.620132,1660.428821,1172.609377,462.618881,20744.59431,2742.261674,1429.415514,1014.326894,407.908393,3310.201322,638.464488,371.260149,295.940871,167.284553,24323.9264,3243.934724,1678.400133,1200.241184,458.523555,9865.389642,1023.50348,803.42811,622.195889,273.831859,14701.54052,2042.23902,1078.874839,787.985173,345.906722,11637.89411,1672.348078,889.554334,654.821843,281.42018,2535.183203,385.486512,205.996552,156.017529,76.108699,6973.918869,1025.564378,553.121311,409.306775,191.386963,24250.68012,3278.503625,1724.069198,1210.690275,476.610927,20282.62341,2717.01503,1429.762356,1023.396811,420.604351
18488.86459,1811.636916,1540.894942,832.991544,357.576448,21814.37837,2073.253574,1755.171098,939.497962,387.861754,19063.06352,1793.387276,1512.266181,813.346832,342.147708,2970.362638,435.075132,392.065995,240.908888,139.415508,22577.24742,2125.24032,1766.362776,960.425501,384.723448,8192.749575,659.953522,696.428964,451.238611,233.920958,13352.20965,1338.959837,1144.609768,635.728514,288.743295,10547.15174,1096.283396,945.623437,529.915934,235.072042,2291.554331,253.6464,219.090082,126.180114,63.26161,6315.166188,671.698651,588.772365,330.507869,159.249311,22538.83515,2149.47857,1818.079831,970.765213,400.216626,18586.48218,1782.485896,1517.679969,824.185171,352.654762
